time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010503414775	6.2234	-12.9333	-2.63448	-0.568848	-1.08549	radar	1.56345	6.162	-13.1569	6.1	-13	-2.72732	0.909111
1477010503469774	6.06864	-12.8769	-2.66813	-0.602612	-1.0565	lidar	1.03621	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111
1477010503524740	5.94885	-12.8103	-2.6402	-0.639846	-1.026	radar	1.26426	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657
1477010503579706	5.78822	-12.755	-2.67875	-0.659166	-0.986275	lidar	1.63339	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648
1477010503634709	5.66834	-12.6638	-2.69113	-0.712154	-0.987397	radar	0.302453	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809
1477010503689712	5.52648	-12.5894	-2.71354	-0.739084	-0.958944	lidar	0.738089	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809
1477010503744786	5.41304	-12.4829	-2.73502	-0.795196	-0.966871	radar	0.49984	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575
1477010503799861	5.26094	-12.4006	-2.76887	-0.811693	-0.928407	lidar	1.37044	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572
1477010503854816	5.15857	-12.3136	-2.73457	-0.843581	-0.904173	radar	1.54198	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966
1477010503909771	5.03319	-12.212	-2.75308	-0.873298	-0.883232	lidar	0.412238	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967
1477010503964763	4.92869	-12.0771	-2.80568	-0.932471	-0.901912	radar	1.96962	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766
1477010504019755	4.81741	-11.9583	-2.82052	-0.967307	-0.886258	lidar	0.259391	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767
1477010504074727	4.74175	-11.8487	-2.75247	-1.00397	-0.864985	radar	3.94753	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191
1477010504129699	4.6649	-11.7242	-2.74786	-1.04996	-0.863772	lidar	0.0399231	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911
1477010504184778	4.59373	-11.5945	-2.74385	-1.09659	-0.862866	radar	0.0441812	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335
1477010504239858	4.53316	-11.4551	-2.74352	-1.14866	-0.867465	lidar	0.0151707	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334
1477010504294788	4.44634	-11.2827	-2.86429	-1.19559	-0.869405	radar	9.56005	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099
1477010504349718	4.41057	-11.1207	-2.86669	-1.26019	-0.886381	lidar	0.225306	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099
1477010504404722	4.42356	-10.9955	-2.7238	-1.34076	-0.924314	radar	14.1968	4.46178	-10.9843	4.45	-10.95	0	1.81804
1477010504459726	4.40683	-10.849	-2.71733	-1.4005	-0.933963	lidar	0.106506	4.4464	-10.8663	4.45	-10.85	0	1.81805
1477010504514788	4.44333	-10.7304	-2.60485	-1.49214	-0.987713	radar	9.34075	4.60972	-11.1274	4.45	-10.75	0	1.81614
1477010504569850	4.43424	-10.5951	-2.59761	-1.54326	-0.984976	lidar	0.0828726	4.43858	-10.6346	4.45	-10.65	0	1.81614
1477010504624801	4.37308	-10.4403	-2.68457	-1.53938	-0.907332	radar	7.90312	4.43099	-10.4242	4.45	-10.45	0	3.6396
1477010504679752	4.39398	-10.2822	-2.69196	-1.60692	-0.92481	lidar	0.251668	4.44616	-10.2449	4.45	-10.25	0	3.6396
1477010504734696	4.42312	-10.136	-2.67769	-1.67614	-0.947773	radar	0.413184	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005
1477010504789641	4.47283	-9.97905	-2.68852	-1.75175	-0.970899	lidar	0.460885	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003
1477010504839687	4.48141	-9.83873	-2.71386	-1.77771	-0.937735	radar	1.1639	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725
1477010504889733	4.54674	-9.69462	-2.73029	-1.85015	-0.962074	lidar	0.6851	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724
1477010504944672	4.63975	-9.55322	-2.71455	-1.95725	-1.03543	radar	3.19553	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021
1477010504999612	4.7093	-9.42199	-2.71105	-2.02087	-1.0425	lidar	0.130225	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018
1477010505049655	4.75159	-9.29507	-2.71907	-2.04804	-1.00673	radar	0.690552	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743
1477010505099699	4.84445	-9.17137	-2.73445	-2.11644	-1.02274	lidar	0.551085	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739
1477010505154742	4.87542	-9.03097	-2.73864	-2.10706	-0.92803	radar	4.60709	5.03379	-9.03255	5	-9	0.908384	2.72514
1477010505209785	4.97821	-8.8931	-2.76164	-2.17075	-0.937723	lidar	0.519212	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514
1477010505264827	5.09281	-8.77844	-2.76434	-2.25024	-0.97511	radar	0.73914	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168
1477010505319869	5.2064	-8.66102	-2.77554	-2.31234	-0.981907	lidar	0.199209	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168
1477010505374809	5.27036	-8.53399	-2.76437	-2.3113	-0.901012	radar	3.05014	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024
1477010505429750	5.38734	-8.41442	-2.78351	-2.36425	-0.90212	lidar	0.264594	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022
1477010505484740	5.48642	-8.30135	-2.78101	-2.39359	-0.870272	radar	0.624151	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852
1477010505539731	5.61054	-8.19458	-2.79429	-2.44429	-0.871432	lidar	0.131875	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185
1477010505594751	5.71838	-8.09205	-2.78671	-2.47191	-0.83818	radar	0.820765	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753
1477010505649771	5.83591	-7.99178	-2.79033	-2.51284	-0.833083	lidar	0.117687	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752
1477010505704734	5.93534	-7.88918	-2.77097	-2.5204	-0.77285	radar	1.9922	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194
1477010505759697	6.05887	-7.79388	-2.77756	-2.5581	-0.767813	lidar	0.115162	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194
1477010505814720	6.11864	-7.65868	-2.73002	-2.49912	-0.611601	radar	12.8321	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613
1477010505869744	6.24537	-7.54621	-2.75574	-2.52363	-0.600729	lidar	0.654928	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611
1477010505924794	6.37415	-7.45569	-2.76537	-2.5596	-0.607508	radar	0.364087	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653
1477010505979845	6.51252	-7.34919	-2.79538	-2.58479	-0.597328	lidar	0.692889	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651
1477010506034803	6.63812	-7.26111	-2.79387	-2.6067	-0.581238	radar	0.200955	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789
1477010506089761	6.7674	-7.17921	-2.79456	-2.63463	-0.57752	lidar	0.0621348	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785
1477010506144717	6.89397	-7.09581	-2.78778	-2.64969	-0.551075	radar	0.39881	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964
1477010506199673	7.03755	-7.00805	-2.80832	-2.67337	-0.543337	lidar	0.312257	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964
1477010506254753	7.13109	-6.89666	-2.75986	-2.62862	-0.424145	radar	8.12753	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554
1477010506309833	7.26362	-6.80654	-2.77133	-2.64298	-0.414955	lidar	0.263108	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554
1477010506364776	7.3598	-6.69581	-2.73327	-2.60149	-0.313036	radar	5.94715	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007
1477010506419720	7.48525	-6.6034	-2.74071	-2.60915	-0.303701	lidar	0.274472	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005
1477010506474740	7.63321	-6.54447	-2.76097	-2.6576	-0.356318	radar	1.7872	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764
1477010506529760	7.76451	-6.47011	-2.76071	-2.67363	-0.35301	lidar	0.0479582	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764
1477010506584809	7.88147	-6.38758	-2.73686	-2.66393	-0.305995	radar	1.41948	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285
1477010506639858	8.00607	-6.32515	-2.72339	-2.68157	-0.307469	lidar	0.137195	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281
1477010506694802	8.126	-6.2482	-2.7063	-2.67806	-0.275561	radar	0.693057	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003
1477010506749746	8.25799	-6.17553	-2.70969	-2.68891	-0.27136	lidar	0.046405	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003
1477010506804753	8.38859	-6.10289	-2.7102	-2.69701	-0.263316	radar	0.23139	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795
1477010506859761	8.52954	-6.0173	-2.73074	-2.70022	-0.251674	lidar	0.371024	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794
1477010506914753	8.63449	-5.91825	-2.69134	-2.65747	-0.162772	radar	5.01887	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844
1477010506969746	8.76539	-5.82834	-2.70484	-2.65403	-0.150439	lidar	0.334759	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843
1477010507024799	8.90189	-5.75679	-2.71169	-2.66235	-0.150587	radar	0.144074	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643
1477010507079852	9.04093	-5.65475	-2.73972	-2.65273	-0.132581	lidar	0.766672	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643
1477010507134822	9.14838	-5.55099	-2.71158	-2.61079	-0.0569621	radar	3.43889	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918
1477010507189793	9.27384	-5.44404	-2.72909	-2.59505	-0.0385318	lidar	0.722069	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916
1477010507244770	9.38945	-5.35202	-2.71987	-2.57904	-0.0129984	radar	0.596159	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466
1477010507299747	9.50356	-5.27014	-2.70936	-2.57554	-0.00920847	lidar	0.244058	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947
1477010507354696	9.59385	-5.15034	-2.66813	-2.50669	0.101661	radar	8.11448	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981
1477010507409645	9.70302	-5.03843	-2.67713	-2.48506	0.116954	lidar	0.566611	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981
1477010507464670	9.80002	-4.92654	-2.66455	-2.44791	0.161931	radar	1.2884	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735
1477010507519695	9.90588	-4.81325	-2.67272	-2.42674	0.173494	lidar	0.328539	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735
1477010507574699	10.0016	-4.70018	-2.664	-2.39243	0.210567	radar	0.762863	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805
1477010507629703	10.1027	-4.58722	-2.66888	-2.37244	0.21843	lidar	0.164535	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805
1477010507684727	10.2514	-4.52229	-2.69831	-2.4291	0.112933	radar	6.20542	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174
1477010507739752	10.3605	-4.40831	-2.70937	-2.41341	0.121673	lidar	0.203544	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737
1477010507794760	10.4028	-4.25046	-2.65596	-2.29693	0.291933	radar	16.7583	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688
1477010507849768	10.4926	-4.12483	-2.66403	-2.27081	0.301274	lidar	0.231175	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687
1477010507904742	10.6017	-4.02423	-2.67412	-2.28205	0.256164	radar	1.28596	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904
1477010507959717	10.6883	-3.89644	-2.68133	-2.25719	0.266083	lidar	0.284854	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903
1477010508014683	10.7744	-3.7747	-2.68322	-2.2375	0.269873	radar	0.500429	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896
1477010508069649	10.8634	-3.63167	-2.70697	-2.21002	0.281159	lidar	0.487906	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896
1477010508119661	10.9113	-3.49559	-2.69819	-2.14826	0.352419	radar	2.77899	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928
1477010508169673	10.9766	-3.35283	-2.72093	-2.11491	0.366431	lidar	0.704292	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928
1477010508224689	11.0839	-3.24417	-2.73274	-2.14899	0.277336	radar	5.23273	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765
1477010508279706	11.1601	-3.10452	-2.74264	-2.12622	0.284025	lidar	0.161905	11.135	-3.05697	11.15	-3.05	1.81763	1.81764
1477010508334672	11.2076	-2.95607	-2.73372	-2.06741	0.349942	radar	2.31608	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896
1477010508389639	11.2742	-2.80596	-2.74945	-2.03982	0.357277	lidar	0.237962	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893
1477010508439703	11.2169	-2.61441	-2.72286	-1.84929	0.62912	radar	39.8308	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617
1477010508489767	11.2345	-2.47618	-2.71976	-1.807	0.639147	lidar	0.508392	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616
1477010508544784	11.2901	-2.3441	-2.71369	-1.8085	0.580197	radar	1.94807	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643
1477010508599802	11.3094	-2.1914	-2.71503	-1.76759	0.588411	lidar	0.301443	11.239	-2.16508	11.25	-2.15	0.908805	2.7264
1477010508654756	11.3559	-2.05412	-2.71033	-1.76962	0.530669	radar	2.49951	11.1623	-1.9797	11.3	-2	0.909855	2.72956
1477010508709711	11.3763	-1.89621	-2.72096	-1.73404	0.535957	lidar	0.175166	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953
